Datetime,H1,H2,H3,H4,H5,H6,H7,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20
2014-10-01 11:15:00,0.134,0.041,0.396,0.084,0.121,0.041,0.064,0.062,0.112,0.078,0.322,0.268,0.134,0.121,0.19,0.363,0.136,0.055
2014-10-01 11:30:00,0.17,0.141,0.184,0.107,2.259,0.041,0.208,0.114,0.063,0.045,0.572,0.074,0.17,2.259,0.058,0.176,0.303,0.128
2014-10-01 11:45:00,0.179,0.157,3.408,0.113,0.808,0.084,0.057,0.341,0.161,0.08,0.126,0.074,0.179,0.808,0.059,1.493,0.289,0.044
2014-10-01 12:00:00,0.352,0.09,3.479,0.222,0.386,0.151,0.057,0.062,0.114,0.167,0.315,1.434,0.352,0.386,1.337,2.12,0.368,0.082
2014-10-01 12:15:00,1.468,0.041,2.864,0.925,0.447,0.041,0.22,0.062,0.165,0.045,0.558,2.177,1.468,0.447,0.756,0.956,0.087,0.142
2014-10-01 12:30:00,1.742,0.12,0.417,1.097,1.649,0.041,1.332,0.062,0.063,0.045,0.434,1.976,1.742,1.649,0.285,0.497,0.371,0.078
2014-10-01 12:45:00,0.189,0.141,0.097,0.119,1.97,0.152,0.119,0.297,1.076,0.187,0.226,1.669,0.189,1.97,0.29,0.292,0.357,0.097
2014-10-01 13:00:00,0.128,0.125,0.067,0.08,0.287,0.071,0.057,0.15,1.195,0.601,1.021,0.414,0.128,0.287,0.411,0.454,0.314,0.044
2014-10-01 13:15:00,0.065,0.041,0.049,0.041,0.314,0.041,0.057,0.062,0.806,0.045,3.01,0.585,0.065,0.314,0.448,0.357,0.083,0.128
2014-10-01 13:30:00,0.22,0.059,0.248,0.139,0.576,0.041,0.124,0.062,0.207,0.063,2.006,0.465,0.22,0.576,0.287,0.43,0.267,0.349
2014-10-01 13:45:00,0.287,0.122,0.108,0.181,0.574,0.113,0.148,0.195,0.292,0.182,3.552,0.074,0.287,0.574,1.201,0.774,0.299,0.136
2014-10-01 14:00:00,0.317,0.183,0.183,0.2,0.283,0.122,0.057,0.243,0.254,0.045,3.904,0.077,0.317,0.283,0.479,0.963,0.421,0.044
2014-10-01 14:15:00,0.186,0.065,1.596,0.117,2.693,0.041,0.057,0.062,0.063,0.045,0.89,0.347,0.186,2.693,1.739,0.562,0.083,0.044
2014-10-01 14:30:00,0.318,0.152,1.663,0.2,1.183,0.041,0.104,0.062,0.139,0.045,2.084,0.074,0.318,1.183,1.386,0.533,0.182,0.169
2014-10-01 14:45:00,0.458,0.289,0.29,0.288,0.884,0.056,0.164,0.062,0.312,0.189,3.057,0.074,0.458,0.884,0.276,0.422,0.438,0.122
2014-10-01 15:00:00,0.242,0.224,0.202,0.152,0.064,0.18,0.057,0.354,0.307,0.059,3.428,0.295,0.242,0.064,0.429,0.73,2.61,0.222
2014-10-01 15:15:00,0.634,0.324,0.054,0.399,0.116,0.041,0.057,0.087,0.184,0.045,0.554,0.103,0.634,0.116,0.633,0.597,1.928,0.33
2014-10-01 15:30:00,0.682,0.195,0.049,0.429,0.294,0.041,0.171,0.062,0.063,0.045,0.713,0.082,0.682,0.294,1.492,0.422,1.299,0.44
2014-10-01 15:45:00,0.225,0.219,0.271,0.142,0.452,0.128,0.199,0.062,0.139,0.5,2.793,0.09,0.225,0.452,0.881,0.094,1.69,0.319
2014-10-01 16:00:00,0.33,0.093,0.093,0.208,0.277,0.11,0.2,0.257,0.185,0.107,2.744,1.433,0.33,0.277,0.46,0.232,1.108,0.261
2014-10-01 16:15:00,0.229,0.133,0.056,0.144,0.422,0.041,0.2,0.182,0.124,0.045,2.34,1.376,0.229,0.422,0.101,0.457,0.982,0.2
2014-10-01 16:30:00,0.195,0.124,0.182,0.123,0.324,0.095,0.178,0.069,0.071,0.053,0.946,0.546,0.195,0.324,1.938,0.48,0.391,0.242
2014-10-01 16:45:00,0.301,0.076,0.161,0.19,0.295,0.128,0.157,0.084,0.172,0.111,0.886,3.08,0.301,0.295,3.688,0.472,0.405,0.296
2014-10-01 17:00:00,0.613,1.078,0.283,0.386,0.647,0.041,0.095,0.244,0.284,0.2,0.552,9.127,0.613,0.647,3.613,1.044,0.848,0.314
2014-10-01 17:15:00,0.443,0.994,0.102,0.279,0.628,0.06,0.11,0.28,0.115,0.098,0.5,8.997,0.443,0.628,1.373,1.441,0.731,0.082
2014-10-01 17:30:00,0.352,0.744,0.118,0.222,0.464,0.18,0.144,0.129,0.13,0.113,2.514,2.65,0.352,0.464,0.329,1.092,0.606,0.099
2014-10-01 17:45:00,0.514,0.065,0.143,0.324,0.372,0.206,0.274,0.158,0.211,0.128,0.943,0.334,0.514,0.372,0.426,1.118,0.551,0.221
2014-10-01 18:00:00,1.557,0.143,0.331,0.981,0.918,0.351,0.155,0.31,0.322,0.263,0.594,0.382,1.557,0.918,0.338,1.448,1.153,0.651
2014-10-01 18:15:00,1.255,0.044,0.259,0.791,1.345,0.948,0.17,0.305,0.21,0.245,0.878,0.416,1.255,1.345,0.385,1.879,0.806,1.086
2014-10-01 18:30:00,1.219,0.157,0.169,0.768,2.128,0.914,0.268,0.182,0.182,0.309,1.139,0.254,1.219,2.128,0.263,1.271,0.725,0.67
2014-10-01 18:45:00,1.092,0.198,0.256,0.688,2.52,0.678,0.243,0.182,1.128,0.306,1.247,2.421,1.092,2.52,0.303,0.681,0.717,1.001
2014-10-01 19:00:00,1.388,0.138,0.448,0.875,1.534,0.381,0.177,0.403,0.323,0.34,1.245,2.951,1.388,1.534,0.422,0.482,0.857,0.495
2014-10-01 19:15:00,2.0,0.184,0.442,1.26,1.088,0.366,0.13,0.255,0.292,0.448,1.083,2.313,2.0,1.088,0.473,0.294,1.126,0.475
2014-10-01 19:30:00,0.221,0.222,0.315,0.14,0.886,0.161,0.189,0.182,0.183,1.402,1.067,0.352,0.221,0.886,0.433,1.02,0.661,0.302
2014-10-01 19:45:00,0.386,0.49,0.228,0.243,0.812,0.305,0.201,0.182,0.278,1.165,1.122,2.528,0.386,0.812,0.433,0.414,0.871,0.298
2014-10-01 20:00:00,0.357,0.221,0.192,0.225,0.697,0.173,0.198,1.309,0.221,0.614,1.091,5.405,0.357,0.697,0.622,0.793,0.957,0.227
2014-10-01 20:15:00,0.21,0.162,0.369,0.132,1.578,0.161,0.335,0.435,0.444,0.703,1.128,5.573,0.21,1.578,0.919,2.667,1.436,1.303
2014-10-01 20:30:00,1.269,0.334,0.205,0.8,0.789,0.161,0.428,0.182,0.268,0.557,1.664,2.293,1.269,0.789,0.568,3.223,0.942,0.403
2014-10-01 20:45:00,1.449,1.767,0.333,0.913,0.728,0.256,0.198,0.269,0.421,0.546,1.287,0.344,1.449,0.728,0.266,1.749,1.003,0.256
2014-10-01 21:00:00,1.031,1.379,1.686,0.65,0.458,0.278,0.203,0.466,0.439,1.061,1.543,0.3,1.031,0.458,0.592,1.786,1.32,0.044
2014-10-01 21:15:00,0.301,0.474,1.508,0.189,0.614,0.309,0.253,0.348,0.545,1.161,1.1,0.261,0.301,0.614,1.031,1.46,1.376,0.17
2014-10-01 21:30:00,0.534,0.272,0.478,0.336,0.61,0.307,0.314,0.184,0.539,0.271,1.54,0.54,0.534,0.61,0.805,1.05,1.848,0.191
2014-10-01 21:45:00,0.518,0.338,0.316,0.326,0.823,0.243,0.272,0.293,0.457,0.165,1.695,0.487,0.518,0.823,0.741,1.317,1.176,0.321
2014-10-01 22:00:00,0.482,0.241,0.305,0.304,0.491,0.305,0.346,0.281,0.489,0.165,1.64,0.466,0.482,0.491,0.655,1.277,1.547,0.26
2014-10-01 22:15:00,0.356,0.194,0.285,0.224,0.533,0.041,0.313,0.27,0.36,0.165,1.085,0.471,0.356,0.533,0.777,0.976,1.154,0.36
2014-10-01 22:30:00,0.694,0.525,0.36,0.437,0.636,0.041,0.351,0.182,0.404,1.658,1.371,0.678,0.694,0.636,0.444,0.773,1.151,0.496
2014-10-01 22:45:00,0.722,0.624,0.194,0.455,0.825,0.047,0.216,1.068,0.273,1.11,1.32,0.549,0.722,0.825,0.391,0.586,0.872,0.455
2014-10-01 23:00:00,0.544,0.472,0.231,0.343,0.549,0.135,0.203,1.088,0.267,0.165,1.635,0.472,0.544,0.549,0.393,0.602,0.693,0.496
2014-10-01 23:15:00,0.249,0.384,0.065,0.157,0.221,0.127,0.192,0.812,0.348,0.165,1.594,0.459,0.249,0.221,0.603,0.48,0.295,0.949
2014-10-01 23:30:00,0.296,0.376,0.202,0.187,0.353,0.041,0.303,0.396,0.352,0.328,1.713,0.526,0.296,0.353,0.573,0.266,0.509,0.604
2014-10-01 23:45:00,0.417,0.54,0.049,0.263,0.493,0.041,0.264,0.216,0.425,0.561,1.616,0.715,0.417,0.493,0.373,0.262,0.415,0.434
2014-10-02 00:00:00,0.211,0.297,0.15,0.133,0.238,0.082,0.2,0.219,0.382,0.403,1.166,0.419,0.211,0.238,0.291,0.635,0.275,0.4
2014-10-02 00:15:00,0.238,0.189,0.23,0.15,0.23,0.158,0.196,0.062,0.235,0.389,0.9,0.677,0.238,0.23,0.31,0.566,0.083,0.383
2014-10-02 00:30:00,0.367,0.13,0.259,0.231,0.317,0.041,0.224,0.241,0.063,0.287,0.566,0.497,0.367,0.317,0.55,0.29,0.372,0.47
2014-10-02 00:45:00,0.333,0.24,0.095,0.21,0.497,0.041,0.324,0.369,0.155,0.328,0.821,0.56,0.333,0.497,0.118,0.262,0.774,0.345
2014-10-02 01:00:00,0.204,0.092,0.151,0.128,0.562,0.041,0.057,0.535,0.206,0.366,0.811,0.558,0.204,0.562,0.058,0.246,0.761,0.281
2014-10-02 01:15:00,0.237,0.041,0.082,0.149,0.413,0.151,0.057,0.285,0.086,0.255,0.697,0.408,0.237,0.413,0.058,0.548,0.433,0.281
2014-10-02 01:30:00,0.273,0.041,0.169,0.172,0.064,0.096,0.057,0.281,0.063,0.268,0.38,0.403,0.273,0.064,0.233,0.211,0.412,0.388
2014-10-02 01:45:00,0.231,0.131,0.062,0.145,0.161,0.041,0.144,0.285,0.063,0.291,0.611,0.39,0.231,0.161,0.199,0.094,0.712,0.304
2014-10-02 02:00:00,0.061,0.201,0.131,0.038,0.319,0.041,0.134,0.552,0.208,0.381,0.126,0.633,0.061,0.319,0.058,0.112,0.774,0.199
2014-10-02 02:15:00,0.156,0.041,0.049,0.098,0.346,0.041,0.057,0.313,0.18,0.268,0.384,0.465,0.156,0.346,0.058,0.525,0.503,0.235
2014-10-02 02:30:00,0.085,0.041,0.186,0.054,0.079,0.198,0.057,0.285,0.063,0.261,0.242,0.39,0.085,0.079,0.124,0.343,0.416,0.327
2014-10-02 02:45:00,0.173,0.158,0.071,0.109,0.084,0.05,0.102,0.088,0.063,0.254,0.73,0.401,0.173,0.084,0.237,0.094,0.628,0.258
2014-10-02 03:00:00,0.123,0.173,0.142,0.078,0.283,0.041,0.171,0.216,0.178,0.376,0.126,0.454,0.123,0.283,0.135,0.094,0.683,0.191
2014-10-02 03:15:00,0.167,0.041,0.099,0.105,0.333,0.041,0.057,0.229,0.191,0.311,0.365,0.632,0.167,0.333,0.058,0.401,0.661,0.242
2014-10-02 03:30:00,0.065,0.126,0.156,0.041,0.197,0.1,0.057,0.062,0.078,0.254,0.172,0.401,0.065,0.197,0.058,0.348,0.254,0.272
2014-10-02 03:45:00,0.084,0.099,0.049,0.053,0.064,0.149,0.057,0.062,0.063,0.267,0.753,0.404,0.084,0.064,0.19,0.233,0.18,0.293
2014-10-02 04:00:00,0.214,0.108,0.16,0.135,0.275,0.041,0.171,0.062,0.101,0.302,0.215,0.39,0.214,0.275,0.237,0.094,0.456,0.196
2014-10-02 04:15:00,0.156,0.07,0.176,0.098,0.177,0.041,0.109,0.353,0.223,0.315,0.207,0.672,0.156,0.177,0.075,0.178,0.241,0.288
2014-10-02 04:30:00,0.076,0.143,0.049,0.048,0.304,0.041,0.057,0.094,0.121,0.045,0.369,0.409,0.076,0.304,0.058,0.498,0.214,0.195
2014-10-02 04:45:00,0.054,0.094,0.049,0.034,0.133,0.151,0.057,0.062,0.062,0.045,0.689,0.39,0.054,0.133,0.17,0.295,0.206,0.307
2014-10-02 05:00:00,0.16,0.041,0.155,0.101,0.168,0.096,0.058,0.062,0.062,0.05,0.342,0.4,0.16,0.168,0.223,0.094,0.402,0.22
2014-10-02 05:15:00,0.197,0.142,0.219,0.124,0.258,0.041,0.217,0.226,0.186,0.197,0.366,0.546,0.197,0.258,0.096,0.094,0.165,0.189
2014-10-02 05:30:00,0.122,0.116,0.169,0.077,0.295,0.154,0.063,0.219,0.198,0.045,0.959,0.527,0.122,0.295,0.058,0.506,0.279,0.044
2014-10-02 05:45:00,0.054,0.238,0.169,0.034,0.154,0.244,0.099,0.062,0.063,0.045,0.513,0.4,0.054,0.154,0.125,0.288,0.144,0.095
2014-10-02 06:00:00,0.11,0.161,0.183,0.07,0.097,0.234,0.177,0.062,0.063,0.045,0.595,0.404,0.11,0.097,0.194,0.193,0.641,0.144
2014-10-02 06:15:00,0.246,0.26,0.407,0.155,0.441,0.111,0.199,0.092,0.156,0.187,0.397,0.404,0.246,0.441,0.186,0.094,0.301,0.215
2014-10-02 06:30:00,0.179,0.181,0.17,0.113,0.321,0.041,0.161,0.373,0.226,0.056,0.882,0.668,0.179,0.321,0.064,0.463,0.466,0.128
2014-10-02 06:45:00,1.394,0.41,0.169,0.878,0.414,0.131,0.057,0.182,0.062,0.045,0.47,0.404,1.394,0.414,0.236,0.41,0.351,0.128
2014-10-02 07:00:00,0.057,1.354,0.169,0.036,0.162,0.318,0.057,0.187,0.062,0.105,0.691,0.388,0.057,0.162,0.32,0.376,0.525,0.229
2014-10-02 07:15:00,0.202,1.129,0.369,0.127,0.271,0.087,0.163,0.192,0.137,0.127,0.418,0.074,0.202,0.271,0.392,0.189,0.467,0.221
2014-10-02 07:30:00,0.232,0.082,0.217,0.146,0.167,0.041,0.291,0.346,0.212,0.045,0.763,0.43,0.232,0.167,0.224,0.273,0.267,0.105
2014-10-02 07:45:00,0.087,0.166,0.169,0.055,0.298,0.041,0.229,0.359,0.195,0.045,0.611,0.139,0.087,0.298,0.746,0.38,0.583,0.05
2014-10-02 08:00:00,0.174,0.077,0.169,0.11,0.169,0.133,1.166,0.29,0.183,0.06,0.485,0.074,0.174,0.169,0.31,0.351,0.288,0.156
2014-10-02 08:15:00,0.19,0.06,0.269,0.12,0.396,0.108,0.921,0.084,0.323,0.183,0.63,0.074,0.19,0.396,0.19,0.448,0.259,0.299
2014-10-02 08:30:00,1.204,0.123,0.311,0.758,0.482,0.041,0.477,0.062,0.187,0.045,0.546,0.276,1.204,0.482,0.326,0.492,0.098,0.274
2014-10-02 08:45:00,1.382,0.091,0.071,0.871,0.343,0.041,0.213,0.318,0.218,0.045,0.698,0.143,1.382,0.343,0.291,0.382,0.518,0.205
2014-10-02 09:00:00,0.262,0.152,0.057,0.165,0.186,0.102,0.203,0.139,0.107,0.045,0.382,0.074,0.262,0.186,0.229,0.661,0.481,0.114
2014-10-02 09:15:00,0.079,0.041,0.06,0.05,0.073,0.136,1.437,0.062,0.203,0.165,0.805,0.126,0.079,0.073,0.205,0.303,0.335,0.167
2014-10-02 09:30:00,0.132,0.146,0.284,0.083,0.319,0.041,0.369,0.062,1.373,0.08,0.794,0.271,0.132,0.319,0.15,0.378,0.193,0.143
2014-10-02 09:45:00,0.297,0.041,0.076,0.187,0.285,0.041,0.262,0.11,2.134,0.045,0.707,0.074,0.297,0.285,0.062,0.813,0.306,0.044
2014-10-02 10:00:00,0.054,0.155,0.056,0.034,0.203,0.082,0.417,0.345,1.37,0.078,0.425,0.074,0.054,0.203,0.076,0.158,0.472,0.044
2014-10-02 10:15:00,0.054,0.091,0.06,0.034,0.305,0.153,0.057,0.062,0.671,0.169,0.602,0.074,0.054,0.305,0.342,0.246,0.209,0.107
2014-10-02 10:30:00,0.054,0.121,0.764,0.034,0.753,0.041,0.057,0.061,0.715,0.045,0.865,0.324,0.054,0.753,0.058,0.458,0.083,1.152
2014-10-02 10:45:00,0.398,0.061,1.43,0.251,0.763,0.041,0.153,0.061,0.671,0.045,0.689,0.094,0.398,0.763,0.058,0.147,0.351,1.453
2014-10-02 11:00:00,0.322,0.114,0.285,0.203,0.526,0.15,0.121,0.293,0.662,0.187,0.231,0.074,0.322,0.526,0.058,0.233,0.437,0.88
2014-10-02 11:15:00,0.198,0.127,0.06,0.125,0.064,0.073,0.057,0.153,0.813,0.045,0.236,0.187,0.198,0.064,0.319,0.317,0.214,0.424
2014-10-02 11:30:00,0.202,0.073,0.095,0.127,0.168,0.041,1.032,0.062,0.739,0.046,0.576,0.607,0.202,0.168,0.106,0.429,0.083,0.542
2014-10-02 11:45:00,0.306,0.19,0.28,0.192,0.477,0.041,1.763,0.062,0.762,0.063,0.278,0.528,0.306,0.477,0.058,2.359,0.264,0.665
2014-10-02 12:00:00,0.406,0.185,0.062,0.256,0.165,0.111,1.216,0.192,0.495,0.184,0.452,0.419,0.406,0.165,0.058,1.186,0.388,0.499
2014-10-02 12:15:00,0.054,0.322,0.06,0.034,0.064,0.123,0.057,0.247,0.12,0.045,0.26,0.404,0.054,0.064,0.2,0.822,0.349,0.271
2014-10-02 12:30:00,0.054,0.213,0.062,0.034,0.071,0.041,0.057,0.062,0.063,0.045,0.295,0.683,0.054,0.071,0.25,0.617,0.083,0.203
2014-10-02 12:45:00,0.064,0.29,0.235,0.04,0.483,0.041,0.359,0.062,0.062,0.045,0.462,0.402,0.064,0.483,0.069,0.213,0.19,0.441
2014-10-02 13:00:00,0.433,0.187,0.154,0.273,0.265,0.054,1.268,0.062,0.251,0.188,0.569,0.389,0.433,0.265,0.069,1.326,0.445,0.246
2014-10-02 13:15:00,0.139,1.067,0.185,0.088,0.788,0.182,2.236,0.35,0.505,0.06,0.571,0.622,0.139,0.788,0.218,2.276,0.254,0.044
2014-10-02 13:30:00,0.092,1.127,0.203,0.058,1.0,0.041,2.666,0.091,0.24,0.045,0.524,0.433,0.092,1.0,0.234,0.754,2.475,0.044
2014-10-02 13:45:00,1.069,0.664,0.257,0.674,1.104,0.041,1.369,0.062,1.073,0.045,0.31,0.39,1.069,1.104,0.069,0.635,1.568,0.167
2014-10-02 14:00:00,0.26,0.079,0.18,0.164,0.45,0.126,2.303,0.062,0.846,0.138,0.458,0.404,0.26,0.45,0.307,0.308,2.389,0.602
2014-10-02 14:15:00,0.166,0.041,0.095,0.105,0.072,0.112,2.414,0.254,1.778,0.108,0.55,0.456,0.166,0.072,0.664,0.37,1.71,0.808
2014-10-02 14:30:00,0.054,0.132,0.049,0.034,0.281,0.041,3.059,0.186,0.43,0.045,0.86,0.114,0.054,0.281,1.646,0.285,0.242,0.874
2014-10-02 14:45:00,0.054,0.118,0.2,0.034,0.255,0.094,1.361,0.062,0.424,0.141,0.702,0.074,0.054,0.255,0.553,0.366,0.083,0.379
2014-10-02 15:00:00,0.176,0.141,0.253,0.111,0.249,0.13,1.275,0.062,0.327,0.229,0.834,0.09,0.176,0.249,0.651,0.445,0.723,0.525
2014-10-02 15:15:00,0.253,0.041,0.34,0.159,0.094,0.041,0.057,0.203,1.011,0.306,0.804,0.292,0.253,0.094,0.564,0.645,1.107,0.34
2014-10-02 15:30:00,0.054,0.041,1.029,0.034,0.293,0.041,0.057,0.231,0.692,0.17,0.972,0.383,0.054,0.293,0.556,0.816,0.961,1.021
2014-10-02 15:45:00,0.146,0.182,0.11,0.092,0.166,0.111,0.075,0.062,1.654,0.045,0.442,0.615,0.146,0.166,0.584,0.461,1.544,0.052
2014-10-02 16:00:00,0.481,0.152,0.293,0.303,0.613,0.125,0.194,0.305,0.788,0.045,0.423,0.802,0.481,0.613,0.693,0.406,2.756,0.239
2014-10-02 16:15:00,0.681,0.065,0.253,0.429,0.371,0.041,0.057,0.488,0.676,0.164,0.198,0.869,0.681,0.371,0.807,0.566,1.514,0.076
2014-10-02 16:30:00,0.338,0.069,0.142,0.213,0.517,0.041,0.057,0.317,0.317,0.086,0.626,1.021,0.338,0.517,0.711,0.961,1.1,0.124
2014-10-02 16:45:00,0.284,0.155,0.049,0.179,0.434,0.082,0.146,0.167,0.513,0.045,0.689,0.68,0.284,0.434,0.532,0.837,0.622,0.144
2014-10-02 17:00:00,0.423,0.735,0.143,0.267,0.461,0.157,0.605,0.204,0.789,0.045,0.73,0.62,0.423,0.461,0.532,0.734,0.426,0.277
2014-10-02 17:15:00,0.418,1.034,0.1,0.263,0.362,0.041,0.453,0.423,0.357,0.073,0.821,0.633,0.418,0.362,0.629,0.961,1.101,0.656
2014-10-02 17:30:00,0.33,1.058,0.176,0.208,0.411,0.054,0.546,0.3,0.368,0.184,0.726,0.845,0.33,0.411,0.344,1.113,0.973,0.942
2014-10-02 17:45:00,0.301,1.863,0.094,0.189,0.55,0.086,0.539,0.255,0.41,0.045,1.159,0.472,0.301,0.55,1.254,1.021,0.668,0.494
2014-10-02 18:00:00,0.283,1.152,0.162,0.179,0.474,0.259,0.489,0.154,0.404,0.045,1.768,0.514,0.283,0.474,0.466,0.581,0.544,0.847
2014-10-02 18:15:00,0.358,0.773,0.36,0.226,0.598,0.159,0.097,0.294,0.391,0.045,1.237,0.546,0.358,0.598,1.035,0.703,0.901,0.427
2014-10-02 18:30:00,0.373,0.539,0.433,0.235,0.538,0.161,0.131,0.362,1.093,0.186,0.849,0.745,0.373,0.538,0.988,3.725,1.556,0.256
2014-10-02 18:45:00,0.27,0.613,0.396,0.17,0.799,0.161,0.145,0.182,0.534,0.062,1.329,0.703,0.27,0.799,1.046,3.853,1.281,0.179
2014-10-02 19:00:00,0.288,0.651,2.041,0.182,0.787,0.254,0.068,0.182,0.413,0.045,0.844,0.568,0.288,0.787,1.121,0.978,0.689,0.244
2014-10-02 19:15:00,0.611,0.422,0.949,0.385,0.678,0.228,0.068,0.323,0.447,0.045,1.139,0.586,0.611,0.678,0.753,1.332,1.095,0.225
2014-10-02 19:30:00,0.783,1.645,0.465,0.493,0.551,0.161,0.901,0.348,0.628,0.103,0.453,0.723,0.783,0.551,0.425,3.231,1.487,0.138
2014-10-02 19:45:00,0.672,1.314,1.795,0.423,0.725,0.161,0.477,0.185,0.696,1.805,0.959,1.053,0.672,0.725,0.277,3.652,1.259,0.136
2014-10-02 20:00:00,0.77,0.417,1.302,0.485,1.802,0.173,0.207,0.291,0.57,0.809,1.387,0.816,0.77,1.802,0.274,1.218,0.915,0.318
2014-10-02 20:15:00,0.527,0.256,3.142,0.332,1.215,0.308,0.068,0.586,0.349,0.187,1.246,2.611,0.527,1.215,0.398,1.242,3.924,0.805
2014-10-02 20:30:00,0.496,0.305,0.219,0.312,0.797,0.161,0.068,0.973,0.333,0.264,3.908,2.284,0.496,0.797,0.415,0.674,2.045,1.554
2014-10-02 20:45:00,0.394,0.401,0.339,0.248,0.784,0.161,0.203,0.43,0.502,0.547,3.965,1.238,0.394,0.784,0.31,0.263,1.515,1.444
2014-10-02 21:00:00,0.355,0.379,1.801,0.224,0.847,0.161,0.074,0.57,0.479,0.48,1.724,0.799,0.355,0.847,0.473,0.458,1.836,0.55
2014-10-02 21:15:00,0.666,0.581,1.11,0.419,0.677,0.243,1.16,0.548,0.344,0.421,3.931,0.937,0.666,0.677,0.768,0.585,1.538,0.67
2014-10-02 21:30:00,0.696,0.723,0.457,0.438,0.656,0.242,0.564,0.401,0.344,0.35,2.473,0.929,0.696,0.656,0.637,0.477,1.479,0.762
2014-10-02 21:45:00,0.639,0.727,0.52,0.402,0.823,0.161,0.336,0.405,0.367,0.608,0.641,0.944,0.639,0.823,0.573,0.277,1.687,0.67
2014-10-02 22:00:00,0.352,0.717,0.692,0.222,0.905,0.161,0.121,0.525,0.574,0.795,1.06,0.963,0.352,0.905,0.757,0.345,1.497,0.708
2014-10-02 22:15:00,0.499,0.221,2.534,0.315,0.762,0.222,0.057,0.491,0.332,0.64,1.28,0.739,0.499,0.762,0.913,1.034,1.119,0.487
2014-10-02 22:30:00,0.546,0.233,0.389,0.344,0.565,0.536,0.057,0.472,0.57,0.668,4.76,0.728,0.546,0.565,0.873,2.47,1.124,0.546
2014-10-02 22:45:00,0.69,0.445,0.243,0.435,0.564,0.387,0.074,0.572,0.565,0.748,0.611,0.703,0.69,0.564,0.941,2.311,1.308,0.588
2014-10-02 23:00:00,0.531,0.629,0.162,0.334,0.586,0.392,0.248,0.637,0.733,0.802,0.896,0.87,0.531,0.586,0.802,2.143,1.363,0.347
2014-10-02 23:15:00,0.396,0.244,0.24,0.249,0.973,0.381,0.201,0.784,0.64,0.842,0.629,0.886,0.396,0.973,0.767,0.563,1.185,0.297
2014-10-02 23:30:00,0.543,0.196,0.221,0.342,0.567,0.492,0.198,0.239,0.563,0.676,0.126,0.704,0.543,0.567,0.88,0.527,0.873,0.383
2014-10-02 23:45:00,1.657,0.243,0.317,1.044,0.482,0.372,0.202,0.182,0.704,0.479,0.297,0.734,1.657,0.482,0.712,0.229,0.985,0.444
2014-10-03 00:00:00,1.904,0.173,0.299,1.199,0.244,0.251,0.18,0.182,0.651,0.506,0.62,0.729,1.904,0.244,0.634,0.095,0.512,0.339
2014-10-03 00:15:00,0.24,0.148,0.049,0.151,0.33,0.258,0.135,0.456,0.711,0.603,0.4,0.722,0.24,0.33,0.417,0.284,0.78,0.304
2014-10-03 00:30:00,0.187,0.145,0.049,0.118,0.304,0.261,0.057,0.225,0.461,0.479,0.126,0.156,0.187,0.304,0.493,0.349,0.519,0.274
2014-10-03 00:45:00,0.054,0.041,0.182,0.034,0.116,0.407,0.057,0.116,0.426,0.477,0.234,0.074,0.054,0.116,0.463,0.346,0.595,0.311
2014-10-03 01:00:00,0.171,0.251,0.166,0.108,0.184,0.268,0.1,0.154,0.428,0.303,0.739,0.074,0.171,0.184,0.368,0.094,0.447,0.206
2014-10-03 01:15:00,0.165,0.083,0.049,0.104,0.179,0.26,0.172,0.458,0.634,0.363,0.794,0.12,0.165,0.179,0.136,0.268,0.693,0.065
2014-10-03 01:30:00,0.147,0.041,0.099,0.093,0.312,0.252,0.057,0.461,0.472,0.314,0.606,0.319,0.147,0.312,0.058,0.245,0.646,0.149
2014-10-03 01:45:00,0.054,0.125,0.158,0.034,0.197,0.315,0.057,0.29,0.428,0.264,0.599,0.075,0.054,0.197,0.183,0.331,0.511,0.069
2014-10-03 02:00:00,0.079,0.182,0.144,0.05,0.229,0.37,0.057,0.281,0.423,0.255,1.197,0.074,0.079,0.229,0.058,0.236,0.506,0.148
2014-10-03 02:15:00,0.269,0.052,0.062,0.17,0.147,0.252,0.169,0.285,0.441,0.302,0.777,0.074,0.269,0.147,0.235,0.163,0.663,0.044
2014-10-03 02:30:00,0.126,0.041,0.178,0.079,0.142,0.258,0.111,0.377,0.461,0.282,0.723,0.343,0.126,0.142,0.077,0.23,0.571,0.137
2014-10-03 02:45:00,0.054,0.141,0.049,0.034,0.307,0.26,0.057,0.097,0.284,0.045,0.616,0.082,0.054,0.307,0.166,0.38,0.544,0.044
2014-10-03 03:00:00,0.057,0.114,0.119,0.036,0.24,0.361,0.057,0.062,0.275,0.045,0.964,0.074,0.057,0.24,0.082,0.298,0.721,0.154
2014-10-03 03:15:00,0.198,0.119,0.106,0.125,0.203,0.314,0.057,0.062,0.276,0.048,0.231,0.074,0.198,0.203,0.203,0.094,0.541,0.114
2014-10-03 03:30:00,0.225,0.041,0.172,0.142,0.109,0.141,0.216,0.223,0.505,0.199,0.383,0.213,0.225,0.109,0.098,0.262,0.489,0.09
2014-10-03 03:45:00,0.054,0.115,0.049,0.034,0.296,0.041,0.065,0.222,0.313,0.045,0.458,0.213,0.054,0.296,0.107,0.328,0.597,0.044
2014-10-03 04:00:00,0.054,0.126,0.074,0.034,0.156,0.123,0.057,0.062,0.276,0.045,0.269,0.074,0.054,0.156,0.139,0.288,0.628,0.092
